	S004_0w	S004_4w	S009_0w	S009_4w	S013_0w	S013_4w	S021_0w	S021_4w	S032_0w	S032_4w	S033_0w	S033_4w	S035_0w	S035_4w	S037_0w	S037_4w	S044_0w	S044_4w	S055_0w	S055_4w	S056_0w	S056_4w	S064_0w	S064_4w	S070_0w	S070_4w	S071_0w	S071_4w	S072_0w	S072_4w	S076_0w	S076_4w	S081_0w	S081_4w	S090_0w	S090_4w	S091_0w	S091_4w	S095_0w	S095_4w	S096_0w	S096_4w	S100_0w	S100_4w	S105_0w	S105_4w	S106_0w	S106_4w	S113_0w	S113_4w	S115_0w	S115_4w	S117_0w	S117_4w	S127_0w	S127_4w	S128_0w	S128_4w	S139_0w	S139_4w	S140_0w	S140_4w	S142_0w	S142_4w	S144_0w	S144_4w	S150_0w	S150_4w	S005_0w	S005_4w	S008_0w	S008_4w	S011_0w	S011_4w	S016_0w	S016_4w	S019_0w	S019_4w	S023_0w	S023_4w	S028_0w	S028_4w	S031_0w	S031_4w	S034_0w	S034_4w	S036_0w	S036_4w	S041_0w	S041_4w	S045_0w	S045_4w	S053_0w	S053_4w	S057_0w	S057_4w	S059_0w	S059_4w	S065_0w	S065_4w	S077_0w	S077_4w	S078_0w	S078_4w	S080_0w	S080_4w	S082_0w	S082_4w	S085_0w	S085_4w	S107_0w	S107_4w	S109_0w	S109_4w	S112_0w	S112_4w	S114_0w	S114_4w	S120_0w	S120_4w	S121_0w	S121_4w	S122_0w	S122_4w	S123_0w	S123_4w	S130_0w	S130_4w	S131_0w	S131_4w	S138_0w	S138_4w	S148_0w	S148_4w
Catenibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0350169779286927	0.0307451169520135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0513387520918001	0.028207932761499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1419367929792522	0.1240955797409862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0100547895719188	0.0131761901608951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0264277035236938	0.0389077460864278	0.0483366651289148	0.1608313349320543	0.0	0.0	0.0	0.0	0.0513105286539315	0.0773725951504572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospira	0.0039179104477611	0.0007971515119307	0.0	0.0	0.0109636468551644	0.0043627479495084	0.0355056959463366	0.0051720498205615	0.0018198896324997	0.0007483909594372	0.0	0.0	0.0	0.0	0.0173946656358716	0.0042135553157597	0.001323115938034	0.0010047726701833	0.0023033669805568	0.000265216814746	0.0026692001447701	0.0071710526315789	0.0373956772950995	0.0195418585429212	0.0	0.0	0.0123101420872121	0.0026566560785446	0.002592860588519	0.0015846963608579	0.032446158186777	0.0353105627810866	0.0096305732484076	0.0359972041006523	0.0220592654925767	0.0052104031439042	0.0048794627759795	0.0018343014368694	0.0011909766008126	0.0008432718949524	0.0	0.0005858542820622	0.0025819369796606	0.0019516203584818	0.0078246422637869	0.0059970855285281	0.0038754921259842	0.012482083134257	0.0065448920092818	0.0046432829265231	0.0	0.0	0.0010611205432937	0.0005425608873884	0.024051065769976	0.0205537540533798	0.0142914769780441	0.0056022408963585	0.0011520737327188	0.007061668681983	0.0077041602465331	0.0061728395061728	0.0	0.0	0.0	0.0	0.0	0.0	0.0108143633865089	0.0007473841554559	0.0115368104743507	0.0078320279953341	0.0051996174994023	0.0034540325830407	0.0005282620179609	0.0	0.0	0.0	0.0015600624024961	0.0047116471918582	0.0212255142685655	0.0082263242375601	0.0002029117841018	0.0008512190673071	0.0001193602291716	0.0002175213442819	0.0	0.0	0.0089117679619174	0.0110573600552868	0.0023575638506876	0.0	0.0031308326810765	0.0018539363040455	0.0018496634640086	0.0015950998532508	0.0	0.0	0.0121736062103034	0.016276116818654	0.0	0.0	0.0028235993461138	0.0045752372345232	0.0089524021352313	0.0038294933768598	0.0131676649670808	0.0011200188634755	0.0	0.0	0.0004144648222982	0.0055117313915857	0.0047995139732685	0.003394295557019	0.0251166128453534	0.0069277911004529	0.0	0.0	0.0012640512843663	0.0005459409291914	0.0011661483784984	0.0	0.0	0.0	0.011822125813449	0.0007983235206067	0.0011596443757247	0.0025511455624785	0.0014543013759928	0.0061268107337924	0.0073282274505482	0.0020310384334965	0.0144096155159461	0.0193236714975845
Lachnospiraceae NK4A136 group	0.0210820895522388	0.0240208322261784	0.0	0.00122039163477	0.0	0.0006980396719213	0.0090788180188515	0.0051720498205615	0.0	0.0004490345756623	0.0	0.0	0.0	0.0	0.0066817604506046	0.0136169775448332	0.0015436352610397	0.0020723436322532	0.0	0.0	0.0109934853420195	0.0301315789473684	0.0	0.0	0.0	0.0	0.0	0.0010973144672249	0.002592860588519	0.0191861452261022	0.0007523746825919	0.0007293059438434	0.0032611464968152	0.0045433364398881	0.0023441726272765	0.006358458073917	0.0040581670612106	0.003179455823907	0.0	0.0022286471509456	0.0	0.0	0.0121192960269786	0.0101176108058137	0.0	0.0	0.0080585629921259	0.0094959388437649	0.0104718272148509	0.0062119595908891	0.002899901610481	0.0041333262678183	0.0073747877758913	0.0069327224499638	0.0078650404650632	0.0051384385133449	0.0095084423442632	0.0005252100840336	0.0	0.0	0.0006848142441362	0.0017763566924238	0.0097531240475464	0.0017204525311506	0.0037907505686125	0.0142613000176792	0.0153148415932693	0.0278508247669137	0.0022704188325267	0.0025090753790305	0.0032732345996995	0.0028328611898017	0.0218742529285202	0.0241782280812849	0.0027587016493514	0.0015505593088935	0.0031431334622823	0.0068400295785062	0.0126053042121684	0.0277987184319638	0.004528837234681	0.0021569020866773	0.0056815299548521	0.0060193348331002	0.006624492719026	0.0190331176246669	0.0	0.0	0.0007195837484778	0.0022460262612301	0.0026195153896529	0.0	0.0033114576434463	0.0009931801628815	0.0	0.0	0.0012230139317239	0.0014040462058842	0.012055986826629	0.0024818192312132	0.0	0.0	0.0	0.0	0.0009452846975088	0.0101701299516604	0.0084649274788376	0.0076043385993869	0.0	0.0	0.0	0.0	0.0024301336573511	0.0085110694564061	0.0041006714849556	0.0038902211564082	0.0004229223937407	0.0	0.0116473296916617	0.0002183763716765	0.0277654375832963	0.0016316927864	0.0006428801028608	0.0	0.0	0.0	0.0	0.0	0.0120259536860946	0.0180479696034196	0.0061711389057248	0.0080720758254348	0.0062145735163559	0.0145410628019323
Christensenellaceae R-7 group	0.0050373134328358	0.0053143434128713	0.0	0.0281244799467465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0793869562820442	0.0198442602361215	0.0	0.0	0.0057908070937386	0.00875	0.0	0.0	0.0	0.0	0.0	0.0	0.0046430294259527	0.0012451185692455	0.0005642810119439	0.0	0.0	0.0	0.0003606419426579	0.0	0.0	0.0	0.0372705618607258	0.0393326105288519	0.0	0.0	0.002529244388239	0.0131477582045092	0.0	0.0	0.0004921259842519	0.0	0.0018444695662521	0.0007529647988956	0.0009321112319403	0.0036564040061469	0.0019630730050933	0.0024113817217265	0.0	0.0	0.0	0.0003501400560224	0.0	0.0	0.0044512925868858	0.0013322675193178	0.0	0.0	0.0003790750568612	0.0011196888443632	0.0	0.0	0.0	0.0	0.0078342992058381	0.0029995000833194	0.0035261773846521	0.0030510621150192	0.0049304455009684	0.0297928895780263	0.0110009671179883	0.0101059896475228	0.0003120124804992	0.0089521296645307	0.0	0.0	0.059300968903769	0.0207940657870736	0.000656481260444	0.0011963673935504	0.0	0.0	0.0	0.0	0.0795677799607072	0.0698512319851232	0.0	0.0	0.0	0.0	0.0	0.0	0.0079393083980239	0.0050213551887336	0.0	0.0	0.0	0.0	0.0025578291814946	0.0061523008349551	0.0	0.0	0.0	0.0	0.0	0.0005056634304207	0.0	0.0018238005978013	0.0	0.0	0.0	0.0	0.00085774908582	0.0	0.0257107952021323	0.0299017189693773	0.0	0.0	0.0	0.0	0.0022088464299519	0.0	0.0119140843494798	0.0014723343623842	0.0007162929087002	0.0032809082387251	0.0	0.0
Streptococcus	0.0071517412935323	0.0058457777541584	0.0179671753527209	0.018527763909691	0.0005770340450086	0.0041882380315281	0.0011565373272422	0.0046970656533671	0.0033462486791123	0.0085815496682133	0.0	0.0005743165632896	0.0014631767192326	0.0026766900165157	0.0024849522336959	0.009660346333693	0.0010474667842769	0.0	0.0	0.0	0.0015834238146941	0.0007894736842105	0.0219880162636422	0.0064942732317865	0.0055325723969496	0.0011181513231457	0.0044708476237138	0.003580710366734	0.000844187168355	0.0013583111664497	0.0122731120097808	0.0033426522426157	0.0025987261146496	0.0029706430568499	0.0107591512892949	0.0059610544442972	0.0314991062370162	0.0047691837358605	0.0002101723413198	0.0007830381881701	0.00874169538938	0.0029825308904985	0.0	0.0002054337219454	0.0088965110670453	0.0114336957740163	0.0051673228346456	0.010570950788342	0.0035104420777057	0.0038903181276275	0.0003624877013101	0.0	0.0067381154499151	0.0047021943573667	0.0001139860936965	0.0021451733599401	0.0053593038667665	0.0022759103641456	0.0049748638458315	0.0120435308343409	0.0073046852707869	0.003952393640643	0.0009143553794574	0.0020332620822689	0.0077078594895122	0.0	0.0024976994873143	0.008187903418599	0.000836470096194	0.0016549220585095	0.0021463833440652	0.0029995000833194	0.0026296916088931	0.0015543146623683	0.0071021893525855	0.0154502159707608	0.0080996131528046	0.0126941089474981	0.0034321372854914	0.0024500565397663	0.0010367217766137	0.0008025682182985	0.0005580074062801	0.0018240408585152	0.0041179279064215	0.0040241448692152	0.0134599617381798	0.0027922077922077	0.0164950736189527	0.0024187975120939	0.0172888015717092	0.0177824267782426	0.0021674995484375	0.0068198371184532	0.0092483173200431	0.0052319275186626	0.0027119004573008	0.0026166315655115	0.0005292872265349	0.0007503174419946	0.0013636363636363	0.0	0.0	0.0023723452327157	0.0003892348754448	0.0006277857994852	0.0052472649868818	0.0024758311718934	0.001431337879936	0.0011339705167665	0.0087037612682623	0.00146642394822	0.0001215066828675	0.0	0.0015890102004203	0.0015454303224087	0.002833580038063	0.0015065282892534	0.0076745970836531	0.0043129333406125	0.0032207907596623	0.0028839221341023	0.0001071466838101	0.0	0.0002711496746203	0.0004490569803412	0.0036998177701695	0.0008340283569641	0.000950889361226	0.0004274519116599	0.014325858174004	0.0092698677221122	0.0180973844157618	0.0471497584541062
Ruminiclostridium 5	0.0046641791044776	0.0006908646436732	0.0281025050388712	0.0099850224663005	0.0006924408540103	0.0053516374847303	0.0013878447926906	0.0003166561114629	0.0	0.0004989273062914	0.0007521813258449	0.0011486331265793	0.0145775754619845	0.0075744632382254	0.0016014136617151	0.0012846205230974	0.0036385688295936	0.0030143180105501	0.0003387304383171	0.0	0.0018096272167933	0.0021710526315789	0.0	0.0002361553902467	0.0020934057718187	0.0003727171077152	0.0	0.000346520358071	0.0024722624216111	0.0050370705755843	0.0095457537853851	0.0052874680928649	0.0004585987261146	0.0006989748369058	0.0007813908757588	0.002870137325032	0.0071984153823856	0.0020177315805564	0.0243799915931063	0.0068666425731839	0.0018482441680403	0.0040477204942479	0.00832542944462	0.0045195418828	0.0045018489736856	0.00112095056608	0.0011072834645669	0.0001791686574295	0.0013684774201225	0.0042668005270753	0.0115478224845942	0.0062529807641354	0.0027589134125636	0.0030745116952013	0.0001709791405448	0.0006485407832377	0.001844061545554	0.0061274509803921	0.0	0.0004836759371221	0.0042800890258517	0.0044853006483701	0.0020725388601036	0.0001564047755591	0.002211271165024	0.0014732747952148	0.0505455501511765	0.0038847716949557	0.000418235048097	0.0101430706811872	0.0150783429920583	0.0181636393934344	0.0025699258905092	0.00368430142191	0.0050478370605153	0.0108539151622549	0.0004231141199226	0.0038205570618683	0.000374414976599	0.0021673577082548	0.0008184645604845	0.0035112359550561	0.0073555521736924	0.0114914574086459	0.0005968011458582	0.0013595084017619	0.0025280131183383	0.0001298701298701	0.0008302889405513	0.0019004837595024	0.0256712508185985	0.0113319386331938	0.0015052080197483	0.006886049129312	0.0019010430046755	0.023543673833982	0.0022333297883654	0.0118705724679303	0.000294048459186	0.0045019046519681	0.0005681818181818	0.000220361392684	0.0004458314757021	0.0262087663804789	0.0030026690391459	0.0070312009542344	0.0205930399485174	0.0017095024758311	0.0009682579776037	0.0052378638155407	0.0078748316236659	0.0202771035598705	0.0020656136087484	0.0116520593748416	0.0025629196780972	0.0053290700772715	0.0014802283780926	0.0053565450284566	0.0029344047672791	0.0	0.0026099511328298	0.0070580199597768	0.0002678667095253	0.0	0.0002169197396963	0.0	0.0020431829477055	0.0010302703233086	0.0047544468061304	0.0049869389693659	0.0002203978180616	0.0051036350380168	0.0021170525165608	0.0052173913043478
Parasutterella	0.0	0.0	0.0	0.0	0.0038084246970571	0.0040718980862078	0.0177528479731683	0.015991133628879	0.0211929083010449	0.0170134211445392	0.013990572660716	0.0076384102917528	0.0	0.0	0.0	0.0	0.0058437620596504	0.0069078121075106	0.0005419687013074	0.0	0.0066051393412956	0.0022368421052631	0.0132142092873956	0.0220805289880741	0.0075761351742012	0.0130983440711357	0.0052670259676629	0.0036384637597458	0.0	0.0013017148678476	0.0	0.0	0.0020382165605095	0.0007572227399813	0.0	0.0	0.0	0.0	0.002802297884265	0.0059029032646669	0.0	0.0	0.0081146590789335	0.0125314570386729	0.0	0.0	0.0	0.0008361204013377	0.0089248527399297	0.0173809374411746	0.0016053026772305	0.0013247840601981	0.0	0.0	0.0098028040579049	0.0106260912945871	0.0005762692329856	0.0005835667600373	0.011834939254294	0.013639661426844	0.0	0.0	0.0	0.0	0.0	0.0	0.0006572893387669	0.0007769543389911	0.0017326880564019	0.0010676916506512	0.0	0.0	0.0	0.0	0.0	0.0	0.0046542553191489	0.0050529948237614	0.0	0.00032981530343	0.0	0.0	0.0	0.0	0.0168297923132012	0.0200663440100059	0.0491937687892866	0.0461038961038961	0.0055906121997121	0.0037433771020502	0.0075311067452521	0.0030799628079962	0.0	0.0007945441303052	0.0001541386220007	0.0	0.0	0.0	0.0010585744530698	0.0028281195890569	0.0032386363636363	0.003360511238431	0.0008421261207707	0.000451875282422	0.0015013345195729	0.0021344717182497	0.0175733874560665	0.0117896722471115	0.000294687210575	0.0	0.0	0.0	0.000546780072904	0.0007092557880338	0.0009739094776769	0.0010658140154543	0.0016493973355889	0.0018971096975783	0.0303823755135208	0.021673854888901	0.0	0.0	0.0175184828029572	0.0055952751010258	0.0052060737527114	0.0061371120646642	0.0021536252692031	0.001177451798067	0.0	0.0	0.0012672874538542	0.0013019477137798	0.0	0.0
Phascolarctobacterium	0.0	0.0	0.0133602073135617	0.0	0.0	0.0	0.0	0.0	0.0110954561465304	0.002394851070199	0.0115334469962892	0.0114288996094647	0.0	0.0	0.0	0.0	0.0210595953470422	0.0170183371012308	0.0	0.0	0.0	0.0	0.0	0.0004723107804935	0.0	0.0	0.0	0.0	0.0108538350217076	0.0096213707623521	0.0114737139095269	0.0073538349337547	0.0	0.0	0.0040271683596802	0.0022961098600256	0.0	0.0006725771935188	0.0002101723413198	0.0	0.0	0.0	0.0330909474127937	0.0310718504442504	0.0097540061096521	0.0066696558681762	0.0	0.0	0.0011304813470577	0.0003137353328731	0.0	0.0	0.0	0.0	0.0	0.0	0.004494900017288	0.0011671335200746	0.0	0.0	0.0102722136620441	0.0055067057465139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007313829787234	0.0087503081094404	0.0	0.0	0.0	0.0	0.0253639730127327	0.0206724630631726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002408332831597	0.0003310600542938	0.0	0.0	0.0124428373923216	0.0143595634692705	0.0004116678428605	0.0	0.0	0.0	0.0115420815376232	0.0085291459557162	0.010286921708185	0.0165735451064096	0.0	0.0	0.0074934747831944	0.0083697823856579	0.0	0.0009101941747572	0.0185297691373025	0.022341557323066	0.0133271823261059	0.0152944311217692	0.0	0.0	0.0056430860909214	0.0097723426325271	0.0048311861394935	0.0023906196637953	0.0151076824172291	0.0228251698565655	0.0053687635574837	0.0	0.0147440499199293	0.0127066673208065	0.0	0.0	0.0	0.0	0.0	0.0
Alloprevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0218964893231994	0.0142105263157894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026329774385236	0.020055029043106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0110356536502546	0.0057270315891005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0358857720495324	0.047675172373151	0.0384514263178651	0.0820583313411427	0.0	0.0	0.0	0.0	0.0188859670093234	0.0422543319325312	0.0	0.0	0.0	0.0	0.0270202808112324	0.0036750848096494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006020832078993	0.001125604184599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0534629404617253	0.022341557323066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0357044465259793	0.0109363607957504	0.0	0.0
[Ruminococcus] gauvreauii group	0.0	0.0	0.0022458969190901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0097282118142613	0.0134964392373076	0.0	0.0	0.0114307802750013	0.0098658856173886	0.0	0.0020095453403667	0.0	0.0	0.0075099529496923	0.0084868421052631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0153766575754725	0.0137960374377051	0.0	0.0	0.0	0.0	0.0052659548770472	0.0026903087740752	0.0007706319181729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036889391325043	0.0	0.0	0.0	0.0059953310696095	0.0058476006751868	0.0	0.0	0.0	0.0	0.0	0.0	0.0376077155738172	0.0127897681854516	0.0	0.0	0.0053702299722011	0.0026518946313866	0.0266859471539371	0.0145230695672962	0.0	0.0	0.0010731916720326	0.0	0.0144035381305283	0.0105923665879914	0.0	0.0	0.0041706963249516	0.0028346068523539	0.0	0.0	0.0	0.0	0.0	0.0024320544780203	0.007937455239914	0.017564848550764	0.0	0.0	0.0	0.0	0.0	0.0	0.0065627069661027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0228536476868327	0.010232908531609	0.0332161774169595	0.0523461447771752	0.0	0.0	0.009014609884986	0.0128944174757281	0.0044349939246658	0.0072445412634885	0.0	0.0	0.0	0.0	0.0	0.0	0.0026099511328298	0.0023906196637953	0.0	0.0	0.0	0.0	0.0	0.0	0.0124734310325539	0.0112562336737117	0.0031406689073778	0.0039058431413394	0.0060096974663661	0.0114009661835748
[Eubacterium] eligens group	0.0091417910447761	0.0187064888133071	0.0	0.0024962556165751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0183031038094713	0.0253077116302436	0.0024388591558837	0.0	0.0004524068041983	0.0010526315789473	0.0118232398887224	0.004250797024442	0.0	0.0	0.0	0.0	0.0028340569223347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024520106487319	0.0012649078424286	0.0	0.0	0.0028453999367688	0.0011298854707	0.0039659145720563	0.0078466539625602	0.0	0.0	0.0175522103885285	0.0012549413314927	0.0	0.0	0.0053056027164685	0.003315649867374	0.0125954633534708	0.0129209279121975	0.0153287615974183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015911367788319	0.0	0.0	0.0057357949453307	0.0016015374759769	0.0	0.0	0.0084269662921348	0.0094985896033619	0.0027587016493514	0.0021043304906412	0.014808994197292	0.0288390436282967	0.0	0.0	0.0	0.0	0.0025871252472987	0.0009120204292576	0.0247672475531153	0.0110935885583772	0.0	0.0	0.0	0.0	0.0087753765553372	0.0042422129242212	0.0007827081702691	0.0012580282063166	0.0	0.0	0.0	0.0	0.0170548106327922	0.0165069837238831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013973268529769	0.0022290896195349	0.0164539443333845	0.0	0.0	0.0	0.0	0.0	0.0217125721901377	0.0092589079042234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0153176483552812	0.0123424643266326	0.0094242982995287	0.0082608695652173
Erysipelatoclostridium	0.0008084577114427	0.0007971515119307	0.0013245033112582	0.0019415321462251	0.002135025966532	0.0017450991798033	0.0022552477881223	0.0024804728731264	0.0122108723729012	0.0228508706281494	0.0063684685588205	0.0057431656328968	0.0030889286294911	0.001993279799533	0.0001656634822463	0.0043677097785314	0.0007718176305198	0.0006279829188646	0.0	0.0	0.0007238508867173	0.0020394736842105	0.0092017975604536	0.008324477506199	0.0034391666251308	0.0026622650551088	0.0010411562959333	0.0005197805371065	0.0012662807525325	0.0	0.0024452177184237	0.0028564482800534	0.0009171974522292	0.0002912395153774	0.0002404279617719	0.0007064953415463	0.0008696072274022	0.0003057169061449	0.0014712063892391	0.0003614022406938	0.02207902492632	0.0331273966766084	0.0012119296026978	0.0007703764572954	0.0055201243367811	0.00168142584912	0.0032603346456692	0.0020903010033444	0.0017254715297197	0.0006274706657463	0.00025891978665	0.0005829049864872	0.0	0.0	0.0005129374216345	0.0005487652781242	0.001844061545554	0.0021591970121381	0.0036133221617092	0.0041596130592503	0.000228271414712	0.0001776356692423	0.0004266991770801	0.0021375319326416	0.0	0.0	0.0	0.0	0.0013144530083049	0.0011210762331838	0.0070830650354153	0.0069988335277453	0.0005378914654554	0.0	0.004460879262781	0.0013844279543692	0.0001813346228239	0.0009243283214197	0.0	0.0	0.0013095432967752	0.0010032102728731	0.0015218383807639	0.0008512190673071	0.0005371210312723	0.0015226494099733	0.0238453129270292	0.0629870129870129	0.0012177571128085	0.0006334945865008	0.0005239030779305	0.0005811250581125	0.0013245830573785	0.0014566642388929	0.0033910496840158	0.0063803994130032	0.0036158672764011	0.0018507881804837	0.0017054810632792	0.0010966177998383	0.010340909090909	0.0209894226531511	0.0051022935552583	0.0053660189787618	0.0021685943060498	0.0020716931383012	0.0004455224988861	0.0014737090308889	0.0081670455502231	0.0061018413521248	0.0004144648222982	0.0005562297734627	0.0	0.0	0.0006663591163052	0.000746069810818	0.0008881370268555	0.0	0.0006320256421831	0.0	0.0	0.0	0.0005893067609557	0.0003996625072161	0.0119848156182212	0.0007983235206067	0.0008835385719807	0.0005396654074473	0.000950889361226	0.0003324625979577	0.0	0.0	0.0018438844499078	0.0038164251207729
Fusobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0092168603968533	0.0127725390410617	0.0017049443385818	0.0114863312657937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029407366794597	0.0015441137319631	0.0	0.0	0.0	0.0	0.0001880936706479	0.0	0.0001528662420382	0.0002912395153774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0152387934645999	0.0005320435308343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001631410082114	0.0038945066958185	0.0022727272727272	0.0023248090335436	0.0008062658373646	0.0	0.0	0.0	0.0	0.0092483173200431	0.0226504179161615	0.000265872593853	0.0	0.0	0.0	0.0089204545454545	0.007051564565888	0.0014861049190072	0.0007342973339358	0.0	0.0	0.0	0.0	0.0005472762482108	0.000215994384146	0.0	0.0	0.0	0.0	0.0140447998359731	0.0297895017319477	0.0	0.0	0.0	0.0	0.0	0.0	0.0745205185899496	0.0942315378125138	0.0431670281995661	0.0236503342979742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[Eubacterium] ventriosum group	0.0	0.0011160121167029	0.0061618197523754	0.0	0.0006347374495095	0.0019196090977837	0.0031804776499161	0.0045387375976356	0.0	0.0	0.0	0.0	0.0050940226521432	0.0010820661768893	0.0020431829477055	0.0110477364986383	0.0061194112134075	0.0025119316754584	0.0	0.0	0.001628664495114	0.0109210526315789	0.0086668093301947	0.0060219624512929	0.0	0.0	0.0072268495835374	0.0023678891134854	0.0033767486734201	0.0109230856301997	0.0055017398664534	0.0026741217940926	0.0049426751592356	0.0037278657968313	0.0084750856524613	0.0066233938269969	0.0039132325233103	0.0009171507184347	0.0006305170239596	0.0007830381881701	0.0	0.002929271410311	0.0077458109389819	0.0056494273535	0.0	0.0	0.0	0.0	0.0064853929910156	0.0052080065256949	0.0025374139091709	0.0017487149594616	0.0075339558573853	0.0004219918013021	0.0072381169497321	0.0094786729857819	0.0043220192473923	0.0032096171802054	0.0	0.0	0.0	0.0025313082867039	0.0046327339225845	0.0015640477555914	0.0011372251705837	0.0014732747952148	0.0	0.0003585943103036	0.0093804146501762	0.0025090753790305	0.0017707662588538	0.0031661389768371	0.0047214917523308	0.001842150710955	0.0014086987145624	0.0	0.0045938104448742	0.0017254128666502	0.0009360374414976	0.0007067470787787	0.0066022807879085	0.0016552969502407	0.0007101912443565	0.0015808354107132	0.0068632131773693	0.0038610038610038	0.0	0.0	0.0048156758551976	0.0017853029255931	0.0	0.0	0.0003010416039496	0.0030457524995034	0.0005651749473359	0.0013398838767306	0.004307136020419	0.0023613504371689	0.0036462008939073	0.0068682904305667	0.0	0.0	0.0	0.0	0.0038923487544483	0.0051478435557787	0.0	0.0	0.0047570935421402	0.0055078567957233	0.0123821365661589	0.0066747572815533	0.0011543134872417	0.0030396676630021	0.0014864934132964	0.0154010125233146	0.0	0.0	0.0022120897476411	0.0008189113937871	0.001221679253665	0.0020111562250977	0.0	0.0	0.0	0.0	0.0009939808934783	0.001962419663445	0.0101801096319498	0.0034196152932795	0.000550994545154	0.0015102593479845	0.0028682646998565	0.0092753623188405
